Review,DOI,Data,Reference,DOI_original,Order,Species,Kelp,Wrack,Dissolved,Smallscale,Prekilled,Buried,Anoxic,Lab,Darkness,k
Luka Seamus Wright unpublished,NA,NA,Filbee-Dexter et al. 2022,10.1371/journal.pbio.3001702,Laminariales,Saccharina latissima,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.004502777
Luka Seamus Wright unpublished,NA,NA,Filbee-Dexter et al. unpublished,NA,Laminariales,Laminaria digitata,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.008904534
Luka Seamus Wright unpublished,NA,NA,Filbee-Dexter et al. unpublished,NA,Laminariales,Laminaria digitata,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.009642572
Luka Seamus Wright unpublished,NA,NA,Filbee-Dexter et al. unpublished,NA,Laminariales,Laminaria digitata,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.014273653
Luka Seamus Wright unpublished,NA,NA,Filbee-Dexter et al. unpublished,NA,Laminariales,Alaria esculenta,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.03756386
Luka Seamus Wright unpublished,NA,NA,Filbee-Dexter et al. unpublished,NA,Laminariales,Costaria costata,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.098020413
Luka Seamus Wright unpublished,NA,NA,Filbee-Dexter et al. unpublished,NA,Laminariales,Costaria costata,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.075275573
Luka Seamus Wright unpublished,NA,NA,Filbee-Dexter et al. unpublished,NA,Laminariales,Costaria costata,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.076754095
Luka Seamus Wright unpublished,NA,NA,Filbee-Dexter et al. unpublished,NA,Laminariales,Undaria pinnatifida,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.027658584
Luka Seamus Wright unpublished,NA,NA,Filbee-Dexter et al. unpublished,NA,Laminariales,Undaria pinnatifida,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.039044686
Luka Seamus Wright unpublished,NA,NA,Filbee-Dexter et al. unpublished,NA,Laminariales,Undaria pinnatifida,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.042451505
Luka Seamus Wright unpublished,NA,NA,Filbee-Dexter et al. unpublished,NA,Laminariales,Nereocystis luetkeana,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.014651626
Luka Seamus Wright unpublished,NA,NA,Filbee-Dexter et al. unpublished,NA,Laminariales,Nereocystis luetkeana,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.013914752
Luka Seamus Wright unpublished,NA,NA,Filbee-Dexter et al. unpublished,NA,Laminariales,Nereocystis luetkeana,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.020837042
Luka Seamus Wright unpublished,NA,NA,Filbee-Dexter et al. unpublished,NA,Laminariales,Laminaria solidungula,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.026638303
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2021,10.1016/j.marenvres.2021.105277,Laminariales,Laminaria hyperborea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.000266436
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2021,10.1016/j.marenvres.2021.105277,Laminariales,Laminaria hyperborea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.008514195
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2021,10.1016/j.marenvres.2021.105277,Laminariales,Laminaria hyperborea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.050522235
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2021,10.1016/j.marenvres.2021.105277,Laminariales,Laminaria ochroleuca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.007127974
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2021,10.1016/j.marenvres.2021.105277,Laminariales,Laminaria ochroleuca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.001589326
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2021,10.1016/j.marenvres.2021.105277,Laminariales,Laminaria ochroleuca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.016784993
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria hyperborea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.001687347
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria hyperborea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.001333376
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria hyperborea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.004813718
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria ochroleuca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.40143E-05
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria ochroleuca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.004654579
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria ochroleuca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.010573955
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria ochroleuca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.004928062
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria hyperborea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.003663807
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria ochroleuca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.001200508
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria hyperborea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.038499546
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria ochroleuca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.038499546
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria hyperborea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.000052893
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria hyperborea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.001533818
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria hyperborea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.009953005
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria ochroleuca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.000611812
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria ochroleuca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.00131547
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria ochroleuca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.008924832
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria hyperborea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.001866581
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria ochroleuca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.01677677
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria hyperborea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.000946088
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria ochroleuca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.020308623
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria hyperborea,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.013355781
Luka Seamus Wright unpublished,NA,NA,Frontier et al. 2022,10.1016/j.marenvres.2021.105529,Laminariales,Laminaria ochroleuca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.032399794
Luka Seamus Wright unpublished,NA,NA,Frontier unpublished,NA,Desmarestiales,Desmarestia menziesii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.003616756
Luka Seamus Wright unpublished,NA,NA,Frontier unpublished,NA,Gigartinales,Iridaea cordata,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.027035925
Luka Seamus Wright unpublished,NA,NA,Frontier unpublished,NA,Plocamiales,Trematocarpus antarcticus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.003155368
Luka Seamus Wright unpublished,NA,NA,Gabrielson et al. 1983,10.1515/botm.1983.26.4.173,Cladophorales,Cladophora aff. albida,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.007622973
Luka Seamus Wright unpublished,NA,NA,Gao et al. 2021,10.3354/aei00393,Laminariales,Saccharina japonica,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.04
Luka Seamus Wright unpublished,NA,NA,Gao et al. 2021,10.3354/aei00393,Laminariales,Saccharina japonica,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.09
Luka Seamus Wright unpublished,NA,NA,García-Robledo et al. 2008,10.3354/meps07287,Ulvales,Ulva spp.,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.095015819
Luka Seamus Wright unpublished,NA,NA,García-Robledo et al. 2008,10.3354/meps07287,Ulvales,Ulva spp.,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.137921526
Luka Seamus Wright unpublished,NA,NA,Gerard 1976,escholarship.org/uc/item/028959vr,Laminariales,Macrocystis pyrifera,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.026389076
Luka Seamus Wright unpublished,NA,NA,Gerard 1976,escholarship.org/uc/item/028959vr,Laminariales,Macrocystis pyrifera,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.037520951
Luka Seamus Wright unpublished,NA,NA,Gladstone-Gallagher et al. 2016,10.1371/journal.pone.0154790,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.265139536
Luka Seamus Wright unpublished,NA,NA,Hamersley et al. 2015,10.1016/j.aquabot.2015.05.003,Laminariales,Macrocystis pyrifera,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.055262168
Luka Seamus Wright unpublished,NA,NA,Hamersley et al. 2015,10.1016/j.aquabot.2015.05.003,Laminariales,Macrocystis pyrifera,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.102937892
Luka Seamus Wright unpublished,NA,NA,Hamersley et al. 2015,10.1016/j.aquabot.2015.05.003,Laminariales,Macrocystis pyrifera,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.070222159
Luka Seamus Wright unpublished,NA,NA,Hobday 2000,10.1016/S0022-0981(00)00250-1,Laminariales,Macrocystis pyrifera,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.010570808
Luka Seamus Wright unpublished,NA,NA,Hulatt et al. 2009,10.1016/j.ecss.20 09.06.014,Fucales,Fucus spiralis,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.011948396
Luka Seamus Wright unpublished,NA,NA,Hulatt et al. 2009,10.1016/j.ecss.20 09.06.014,Fucales,Fucus spiralis,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.081861966
Luka Seamus Wright unpublished,NA,NA,Hunter 1976,10.1007/bf00009827,Fucales,Fucus vesiculosus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.044878218
Luka Seamus Wright unpublished,NA,NA,Hunter 1976,10.1007/bf00009827,Fucales,Fucus vesiculosus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.02654249
Luka Seamus Wright unpublished,NA,NA,Jiménez-Ramos et al. 2022,10.1016/j.scitotenv.2022.156325,Bryopsidales,Halimeda  incrassata,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.072663072
Luka Seamus Wright unpublished,NA,NA,Jiménez-Ramos et al. 2022,10.1016/j.scitotenv.2022.156325,Bryopsidales,Halimeda  incrassata,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.113703154
Luka Seamus Wright unpublished,NA,NA,Josselyn & Mathieson 1980,10.1007/bf03216236,Fucales,Ascophyllum nodosum,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0538
Luka Seamus Wright unpublished,NA,NA,Josselyn & Mathieson 1980,10.1007/bf03216236,Fucales,Ascophyllum nodosum,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0625
Luka Seamus Wright unpublished,NA,NA,Josselyn & Mathieson 1980,10.1007/bf03216236,Fucales,Ascophyllum nodosum,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0764
Luka Seamus Wright unpublished,NA,NA,Josselyn & Mathieson 1980,10.1007/bf03216236,Fucales,Fucus vesiculosus,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0828
Luka Seamus Wright unpublished,NA,NA,Josselyn & Mathieson 1980,10.1007/bf03216236,Fucales,Fucus vesiculosus,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.1097
Luka Seamus Wright unpublished,NA,NA,Josselyn & Mathieson 1980,10.1007/bf03216236,Fucales,Fucus vesiculosus,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0297
Luka Seamus Wright unpublished,NA,NA,Kristensen 1994,10.1007/bf02180401,Ulvales,Ulva lactuca,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.004493151
Luka Seamus Wright unpublished,NA,NA,Kristensen 1994,10.1007/bf02180401,Fucales,Fucus vesiculosus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.006383562
Luka Seamus Wright unpublished,NA,NA,Kristensen 1994,10.1007/bf02180401,Ulvales,Ulva lactuca,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.07251872
Luka Seamus Wright unpublished,NA,NA,Kristensen & Mikkelsen 2003,10.3354/meps265141,Fucales,Fucus serratus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.018065933
Luka Seamus Wright unpublished,NA,NA,Kristensen & Mikkelsen 2003,10.3354/meps265141,Fucales,Fucus serratus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.024461538
Luka Seamus Wright unpublished,NA,NA,Kristensen & Mikkelsen 2003,10.3354/meps265141,Fucales,Fucus serratus,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.00989011
Luka Seamus Wright unpublished,NA,NA,Kristensen & Mikkelsen 2003,10.3354/meps265141,Fucales,Fucus serratus,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.026175825
Luka Seamus Wright unpublished,NA,NA,Kristensen & Mikkelsen 2003,10.3354/meps265141,Fucales,Fucus serratus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.008307693
Luka Seamus Wright unpublished,NA,NA,Kristensen & Mikkelsen 2003,10.3354/meps265141,Fucales,Fucus serratus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.01556044
Luka Seamus Wright unpublished,NA,NA,Kristensen & Mikkelsen 2003,10.3354/meps265141,Fucales,Fucus serratus,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.003428571
Luka Seamus Wright unpublished,NA,NA,Kristensen & Mikkelsen 2003,10.3354/meps265141,Fucales,Fucus serratus,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.012659341
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.004
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.005
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.005
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.005
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.004
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.008
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.012
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.019
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.023
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.024
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.031
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.048
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.022
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.029
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.054
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.019
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.023
Luka Seamus Wright unpublished,NA,NA,Kristensen et al. 1992,10.4319/lo.1992.37.7.1404,Gigartinales,Chondrus crispus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.038
Luka Seamus Wright unpublished,NA,NA,Krumhansl & Scheibling 2012,10.3354/meps09671,Laminariales,Saccharina latissima,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.019164792
Luka Seamus Wright unpublished,NA,NA,Li et al. 2022,10.1021/acs.est.2c01535,Laminariales,Saccharina japonica,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.003519413
Luka Seamus Wright unpublished,NA,NA,Liang et al. 2021,10.1016/j.envint.2021.106687,Ulvales,Ulva prolifera,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2.299883667
Luka Seamus Wright unpublished,NA,NA,Litchfield et al. 2020,10.1016/j.marpolbul.2020.111354,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.053475419
Luka Seamus Wright unpublished,NA,NA,Litchfield et al. 2020,10.1016/j.marpolbul.2020.111354,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.066460648
Luka Seamus Wright unpublished,NA,NA,Litchfield et al. 2020,10.1016/j.marpolbul.2020.111354,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.089367822
Luka Seamus Wright unpublished,NA,NA,Litchfield et al. 2020,10.1016/j.marpolbul.2020.111354,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.079364488
Luka Seamus Wright unpublished,NA,NA,Litchfield et al. 2020,10.1016/j.marpolbul.2020.111354,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.09753522
Luka Seamus Wright unpublished,NA,NA,Litchfield et al. 2020,10.1016/j.marpolbul.2020.111354,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.097322906
Luka Seamus Wright unpublished,NA,NA,Litchfield et al. 2020,10.1016/j.marpolbul.2020.111354,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.07494804
Luka Seamus Wright unpublished,NA,NA,Lopes et al. 2011,10.1016/j.ecss.2011.02.014,Fucales,Fucus vesiculosus,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.102201299
Luka Seamus Wright unpublished,NA,NA,Lopes et al. 2011,10.1016/j.ecss.2011.02.014,Fucales,Fucus vesiculosus,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.107038793
Luka Seamus Wright unpublished,NA,NA,Lopes et al. 2011,10.1016/j.ecss.2011.02.014,Fucales,Fucus vesiculosus,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.092030067
Luka Seamus Wright unpublished,NA,NA,Lopes et al. 2011,10.1016/j.ecss.2011.02.014,Fucales,Fucus vesiculosus,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.07540579
Luka Seamus Wright unpublished,NA,NA,Lopes et al. 2011,10.1016/j.ecss.2011.02.014,Fucales,Fucus vesiculosus,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0221218
Luka Seamus Wright unpublished,NA,NA,Lucas et al. 1981,10.3354/meps004043,Laminariales,Ecklonia maxima,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.20571264
Luka Seamus Wright unpublished,NA,NA,Lucas et al. 1981,10.3354/meps004043,Laminariales,Laminaria pallida,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.236173337
Luka Seamus Wright unpublished,NA,NA,Luo et al. 2022a,10.1016/j.jenvman.2022.114729,Gracilariales,Gracilariopsis lemaneiformis,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-0.00023
Luka Seamus Wright unpublished,NA,NA,Luo et al. 2022a,10.1016/j.jenvman.2022.114729,Gracilariales,Gracilariopsis lemaneiformis,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0.00438
Luka Seamus Wright unpublished,NA,NA,Luo et al. 2022a,10.1016/j.jenvman.2022.114729,Gracilariales,Gracilariopsis lemaneiformis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.01262
Luka Seamus Wright unpublished,NA,NA,Luo et al. 2022a,10.1016/j.jenvman.2022.114729,Gracilariales,Gracilariopsis lemaneiformis,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.01359
